id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45379270,SELBIT2B,Banca Sella S.p.A.,05017630152,ARIA S.p.A.,20154,MI,120.00,2026-03-21T00:00:00.000,CENED ricarica portafoglio
45379269,ABI08441,Credito Cooperativo di Caravaggio Adda e Cremasco,84507570152,Comune di Lodi,26900,LO,83.20,2026-03-21T00:00:00.000,ads_mensa_scolastica
45379268,ABI08441,Credito Cooperativo di Caravaggio Adda e Cremasco,84507570152,Comune di Lodi,26900,LO,83.20,2026-03-21T00:00:00.000,ads_mensa_scolastica
45379267,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,63.10,2026-03-21T00:00:00.000,ts_sanamm
45379266,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,115.50,2026-03-21T00:00:00.000,ts_sanamm
45379265,ABI02008,Unicredit S.p.A,00623530136,Comune di Lecco,23900,LC,29.40,2026-03-21T00:00:00.000,mg_violazioni_cds
45379264,CIPBITMM,Nexi,00186490181,Comune di Voghera,27058,PV,60.90,2026-03-21T00:00:00.000,in_violazione_cds
45379263,CIPBITMM,Nexi,00186490181,Comune di Voghera,27058,PV,58.10,2026-03-21T00:00:00.000,in_violazione_cds
45379262,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,52.62,2026-03-21T00:00:00.000,Tassa Auto
45379259,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-21T00:00:00.000,Licenza di Pesca
45379258,BNLIITRR,Worldline,05017630152,ARIA S.p.A.,20154,MI,20.00,2026-03-21T00:00:00.000,CENED ricarica portafoglio
45379257,LB000484,Revolut Payments UAB,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.20,2026-03-21T00:00:00.000,solleciti
45379256,POSOIT22XXX,Banca Popolare di Sondrio,85001890186,Comune di Gambolò,27025,PV,214.70,2026-03-21T00:00:00.000,in_violazione_cds
45379250,ABI03069,Intesa Sanpaolo S.p.A,82000620169,Comune di Bonate Sotto,24040,BG,171.22,2026-03-21T00:00:00.000,in_violazione_cds
45379249,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.50,2026-03-21T00:00:00.000,solleciti
45379248,ABI03296,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-21T00:00:00.000,ts_sanamm
45379247,SELBIT2B,Banca Sella S.p.A.,80005370137,Comune di Como,22100,CO,69.10,2026-03-21T00:00:00.000,meg_violazioni_cds
45379246,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,294.49,2026-03-21T00:00:00.000,RL_BIL_PAGOPAPOST
45379204,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-03-21T00:00:00.000,ASST703_TASSACONCORSO
45379203,ABI01030,Banca Monte dei Paschi di Siena,80050050154,Regione Lombardia,20124,MI,122.85,2026-03-21T00:00:00.000,RL_BIL_PAGOPAPOST
45379202,BNLIITRR,Worldline,04114450168,ASST di Bergamo Ovest,24047,BG,30.30,2026-03-21T00:00:00.000,TICKET_SANITARIO
45379201,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,44.81,2026-03-21T00:00:00.000,ts_sanamm
45379200,ABI01030,Banca Monte dei Paschi di Siena,80050050154,Regione Lombardia,20124,MI,101.09,2026-03-21T00:00:00.000,RL_BIL_PAGOPAPOST
45379199,BCITITMM,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,152.00,2026-03-21T00:00:00.000,TICKET_SANITARIO
45379291,SATYLUL1,Satispay,00233930130,Comune di Cantù,22063,CO,70.00,2026-03-21T00:00:00.000,mensascolastica
45379290,BCITITMM,Intesa Sanpaolo S.p.A,00623530136,Comune di Lecco,23900,LC,60.90,2026-03-21T00:00:00.000,mg_violazioni_cds
45379289,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,115.50,2026-03-21T00:00:00.000,ts_sanamm
45379288,MOONITMMXXX,MOONEY S.P.A.,00994350155,Comune di Vittuone,20009,MI,58.12,2026-03-21T00:00:00.000,pj_prepostscuola
45379287,ABI03296,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,75.02,2026-03-21T00:00:00.000,ts_sanamm
45379286,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,16.00,2026-03-21T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
45379285,ABI03296,Banca Fideuram,00846620177,Comune di Prevalle,25080,BS,222.70,2026-03-21T00:00:00.000,in_violazione_cds
