id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45571709,CIPBITMM,Nexi,05017630152,ARIA S.p.A.,20154,MI,10.00,2026-03-28T00:00:00.000,CENED ricarica portafoglio
45571708,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-28T00:00:00.000,Licenza di Pesca
45571705,BPMOIT22,BPER Banca S.p.A.,80002130195,Provincia di Cremona,26100,CR,181.00,2026-03-28T00:00:00.000,mun_violazioni_cds
45571704,UNCRITMM,UniCredit S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,18.00,2026-03-28T00:00:00.000,TICKET_SANITARIO
45571703,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,224.93,2026-03-28T00:00:00.000,Tassa Auto
45571702,ABI02008,Unicredit S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25.00,2026-03-28T00:00:00.000,TICKET_SANITARIO
45571699,CIPBITMM,Nexi,00623530136,Comune di Lecco,23900,LC,41.40,2026-03-28T00:00:00.000,mg_violazioni_cds
45571697,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-28T00:00:00.000,ts_sanamm
45571695,ABI03296,Banca Fideuram,00309290120,Comune di Cavaria con Premezzo,21044,VA,55.00,2026-03-28T00:00:00.000,sc_servizisociali
45571694,CIPBITMM,Nexi,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,21.74,2026-03-28T00:00:00.000,sin_sollecito
45571693,ABI05387,BPER,82000620169,Comune di Bonate Sotto,24040,BG,160.81,2026-03-28T00:00:00.000,in_violazione_cds
45571692,LB000484,Revolut Payments UAB,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,58.02,2026-03-28T00:00:00.000,ATS321_PREV_ALIM
45571666,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,30.00,2026-03-28T00:00:00.000,TICKET_SANITARIO
45571665,MOONITMMXXX,MOONEY S.P.A.,09320650964,ASST Melegnano e della Martesana,20070,MI,33.60,2026-03-28T00:00:00.000,TICKET_SANITARIO
45571740,BPMOIT22,BPER Banca S.p.A.,80002130195,Provincia di Cremona,26100,CR,181.00,2026-03-28T00:00:00.000,mun_violazioni_cds
45571739,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,256.36,2026-03-28T00:00:00.000,RL_BIL_PAGOPAPOST
45571738,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-28T00:00:00.000,Licenza di Pesca
45571736,ABI03296,Banca Fideuram,83500570151,Comune di Cassina De' Pecchi,20051,MI,70.00,2026-03-28T00:00:00.000,sm_cu_os
45571735,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,150.94,2026-03-28T00:00:00.000,Tassa Auto
45571734,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-28T00:00:00.000,Licenza di Pesca
45571732,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.20,2026-03-28T00:00:00.000,solleciti
45571730,PPAYITR1XXX,Postepay,09319650967,ASST Ovest Milanese,20025,MI,25.00,2026-03-28T00:00:00.000,TICKET_SANITARIO
45571729,CIPBITMM,Nexi,09319650967,ASST Ovest Milanese,20025,MI,30.50,2026-03-28T00:00:00.000,PRENOTA_SALUTE
45571728,PPAYITR1XXX,Postepay,03510140126,ATS dell'Insubria,21100,VA,26.80,2026-03-28T00:00:00.000,ATS322_PREST_VET_CUP
45571727,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,198.66,2026-03-28T00:00:00.000,Tassa Auto
45571726,ABI03069,Intesa Sanpaolo S.p.A,00247620164,Comune di Carobbio Degli Angeli,24060,BG,208.75,2026-03-28T00:00:00.000,in_violazione_cds
45571725,ABI03069,Intesa Sanpaolo S.p.A,00520110131,Comune di Turate,22078,CO,65.00,2026-03-28T00:00:00.000,sm_cu_mp
45571724,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,157.12,2026-03-28T00:00:00.000,Tassa Auto
45571723,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-28T00:00:00.000,Licenza di Pesca
45571722,ABI03069,Intesa Sanpaolo S.p.A,04114400163,ATS di Bergamo,24121,BG,96.62,2026-03-28T00:00:00.000,ATS325_ACC_CANI
45571721,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.20,2026-03-28T00:00:00.000,solleciti
45571720,ABI03062,Banca Mediolanum SpA,84507570152,Comune di Lodi,26900,LO,29.40,2026-03-28T00:00:00.000,mg_violazioni_cds
45571719,ABI03069,Intesa Sanpaolo S.p.A,80034840167,Comune di Bergamo,24122,BG,26.00,2026-03-28T00:00:00.000,gm_cimit_votive
45571718,ABI03069,Intesa Sanpaolo S.p.A,87003290159,Comune di Arcore,20862,MB,81.00,2026-03-28T00:00:00.000,servassdom
45571716,ABI03069,Intesa Sanpaolo S.p.A,80034840167,Comune di Bergamo,24122,BG,26.00,2026-03-28T00:00:00.000,gm_cimit_votive
45571715,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-28T00:00:00.000,Licenza di Pesca
45571714,PPAYITR1XXX,Postepay,84503930152,Comune di Sant'Angelo Lodigiano,26866,LO,70.20,2026-03-28T00:00:00.000,nv_mensascolastica
