id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46054386,ABI36964,BCC PAY S.p.A.,02030880153,Comune di Monza,20900,MI,22.25,2026-04-15T10:00:00.000,cie
46054385,ABI06085,Cassa di Risparmio di Asti S.p.A.,82000950160,Comune di Bonate Sopra,24040,BG,208.64,2026-04-15T10:00:00.000,in_violazione_cds
46054384,ABI05034,Banco BPM S.p.A.,01629400191,ASST di Cremona,26100,CR,152.00,2026-04-15T10:00:00.000,TICKET_SANITARIO
46054383,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,36.00,2026-04-15T10:00:00.000,TICKET_SANITARIO
46054382,CIPBITMM,Nexi,80008750178,Provincia di Brescia,25121,BS,35.90,2026-04-15T10:00:00.000,os_verbali_pp
46054381,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.90,2026-04-15T10:00:00.000,solleciti
46054380,BPMOIT22,BPER Banca S.p.A.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-04-15T10:00:00.000,os_verbali_pp
46054379,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.70,2026-04-15T10:00:00.000,solleciti
46054375,PPAYITR1XXX,Postepay,04114370168,ASST Papa Giovanni XXIII,24127,BG,30.00,2026-04-15T10:00:00.000,ASST718_PAT_CER
46054373,MOONITMMXXX,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25.00,2026-04-15T10:00:00.000,TICKET_SANITARIO
46054372,WOLLNLB1,Worldpay BV,00801220153,Comune di Bollate,20021,MI,191.80,2026-04-15T09:00:00.000,pj_mensascolastica
46054371,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-04-15T09:00:00.000,Licenza di Pesca
46054370,ABI08692,CREDITO COOPERATIVO DI BRESCIA,80008750178,Provincia di Brescia,25121,BS,127.60,2026-04-15T09:00:00.000,os_verbali_pp
46054369,ABI03069,Intesa Sanpaolo S.p.A,00186490181,Comune di Voghera,27058,PV,108.06,2026-04-15T09:00:00.000,ALER_C_VOGHERA
46054368,PPAYITR1XXX,Postepay,82001550167,Comune di Calolziocorte,23801,LC,55.89,2026-04-15T09:00:00.000,mg_violazioni_cds
46054367,ABI08340,Cassa Padana Banca di Credito Cooperativo - Società cooperativa,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-15T09:00:00.000,ts_sanamm
46054366,ABI36964,BCC PAY S.p.A.,02030880153,Comune di Monza,20900,MI,16.50,2026-04-15T09:00:00.000,certanagra
46054365,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,24.00,2026-04-15T09:00:00.000,TICKET_SANITARIO
46054364,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,130.66,2026-04-15T09:00:00.000,TICKET_SANITARIO
46054360,ABI05034,Banco BPM S.p.A.,01009620152,Comune di Marcallo con Casone,20010,MI,211.20,2026-04-15T09:00:00.000,mg_violazioni_cds
46054358,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-04-15T09:00:00.000,MARCA_BOLLO_DIGITALE
46054356,CIPBITMM,Nexi,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,44.50,2026-04-15T09:00:00.000,TICKET_SANITARIO
46054355,SELBIT2B,Banca Sella S.p.A.,82000950160,Comune di Bonate Sopra,24040,BG,136.45,2026-04-15T09:00:00.000,in_violazione_cds
46054354,ABI08692,CREDITO COOPERATIVO DI BRESCIA,03775430980,ATS di Brescia,25124,BS,203.00,2026-04-15T09:00:00.000,ATS326_TICKET
46054353,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.40,2026-04-15T09:00:00.000,os_verbali_pp
46054352,ABI36080,Admiral Pay IP S.r.l.,80005370137,Comune di Como,22100,CO,464.00,2026-04-15T09:00:00.000,TC_SERVIZI_CIMITERIALI
46054351,SATYLUL1,Satispay,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,26.76,2026-04-15T09:00:00.000,ATS321_DIFF
46054350,ABI02008,Unicredit S.p.A,80008750178,Provincia di Brescia,25121,BS,45.70,2026-04-15T09:00:00.000,os_verbali_pp
46054349,ABI03069,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,126.04,2026-04-15T09:00:00.000,in_violazione_cds
46054348,ABI08440,BCC DI CARATE BRIANZA,80050050154,Regione Lombardia,20124,MI,64.56,2026-04-15T09:00:00.000,Concessione regionale abilitazione caccia
46054347,ABI03015,FinecoBank Banca Fineco S.p.A.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-04-15T09:00:00.000,os_verbali_pp
46054346,ABI03430,CREDITO LOMBARDO VENETO SPA,00632150173,Comune di Rodengo Saiano,25050,BS,158.04,2026-04-15T09:00:00.000,MENSA_RL
46054345,MOONITMMXXX,MOONEY S.P.A.,00432060135,Comune di Cernobbio,22012,CO,51.80,2026-04-15T09:00:00.000,mg_violazioni_cds
46054343,PPAYITR1XXX,Postepay,84503580155,Comune di Mediglia,20060,MI,152.00,2026-04-15T09:00:00.000,TB_RIFIUTI
46054340,ABI02008,Unicredit S.p.A,92013170136,Provincia di Lecco,23900,LC,1750.00,2026-04-15T09:00:00.000,utilizzomonastero
46054339,ABI36964,BCC PAY S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,10.00,2026-04-15T09:00:00.000,TICKET_SANITARIO
