id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46779921,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.30,2026-04-26T00:00:00.000,pedaggi
46779920,PPAYITR1XXX,Postepay,03622120131,ASST di Lecco,23900,LC,15.00,2026-04-26T00:00:00.000,ASST715_BANDI
46779919,BCITITMM,Intesa Sanpaolo S.p.A,00297960197,Comune di Cremona,26100,CR,25.00,2026-04-26T00:00:00.000,app_retta_primaria
46779918,UNCRITMM,UniCredit S.p.A.,09322180960,ASST di Lodi,26900,LO,10.00,2026-04-26T00:00:00.000,ASST709_CONCORSI
46779917,ABI03475,ING BANK N.V.,00632150173,Comune di Rodengo Saiano,25050,BS,166.40,2026-04-26T00:00:00.000,pj_pastidomicilio
46779916,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,121.10,2026-04-26T00:00:00.000,mg_violazioni_cds
46779915,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-26T00:00:00.000,ts_sanamm
46779914,ABI01030,Banca Monte dei Paschi di Siena,80005370137,Comune di Como,22100,CO,36.70,2026-04-26T00:00:00.000,mg_violazioni_cds
46779906,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,36.00,2026-04-26T00:00:00.000,PRENOTA_SALUTE
46779905,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,212.43,2026-04-26T00:00:00.000,Tassa Auto
46779903,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,29.40,2026-04-26T00:00:00.000,mg_violazioni_cds
46779938,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.30,2026-04-26T00:00:00.000,pedaggi
46779937,MOONITMMXXX,MOONEY S.P.A.,03510050127,ASST Dei Sette Laghi,21100,VA,25.00,2026-04-26T00:00:00.000,TICKET_SANITARIO
46779936,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,1962.00,2026-04-26T00:00:00.000,ASST721_PREST_PRIV
46779934,UNCRITMM,UniCredit S.p.A.,02613080189,ASST di Pavia,27100,PV,31.75,2026-04-26T00:00:00.000,TICKET_SANITARIO
46779933,ABI02008,Unicredit S.p.A,86502820151,Comune di Pero,20016,MI,29.40,2026-04-26T00:00:00.000,mg_violazioni_cds
