id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44972438,BCITITMM,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-03-06T00:00:00.000,TICKET_SANITARIO
44972437,CIPBITMM,Nexi,02613080189,ASST di Pavia,27100,PV,26.20,2026-03-06T00:00:00.000,PRENOTA_SALUTE
44972436,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,283.80,2026-03-06T00:00:00.000,Tassa Auto
44972435,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,131.58,2026-03-06T00:00:00.000,Tassa Auto
44972434,UNCRITMM,UniCredit S.p.A.,09323530965,ASST Rhodense,20024,MI,25.00,2026-03-06T00:00:00.000,PRENOTA_SALUTE
44972433,ABI05034,Banco BPM S.p.A.,80050050154,Regione Lombardia,20124,MI,574.20,2026-03-06T00:00:00.000,RL_BIL_PAGOPAPOST
44972432,BCITITMM,Intesa Sanpaolo S.p.A,00451300172,Comune di Iseo,25049,BS,100.00,2026-03-06T00:00:00.000,dirittiurbanistica
44972431,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,17.90,2026-03-06T00:00:00.000,PRENOTA_SALUTE
44972430,PPAYITR1XXX,Postepay,03510050127,ASST Dei Sette Laghi,21100,VA,17.90,2026-03-06T00:00:00.000,TICKET_SANITARIO
44972429,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,50.08,2026-03-06T00:00:00.000,Tassa Auto
44972428,SELBIT2B,Banca Sella S.p.A.,03622110132,ASST Lariana,22100,CO,25.65,2026-03-06T00:00:00.000,TICKET_SANITARIO
44972427,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,360.18,2026-03-06T00:00:00.000,Tassa Auto
44972426,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,170.87,2026-03-06T00:00:00.000,Tassa Auto
44972425,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-03-06T00:00:00.000,os_verbali_pp
44972424,ABI05034,Banco BPM S.p.A.,00635680176,Comune di Capriolo,25031,BS,200.00,2026-03-06T00:00:00.000,pj_mensascolastica
44972423,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-03-06T00:00:00.000,os_verbali_pp
44972422,CIPBITMM,Nexi,03775660982,ASST del Garda,25015,BS,33.60,2026-03-06T00:00:00.000,TICKET_SANITARIO
44972421,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-03-06T00:00:00.000,os_verbali_pp
44972419,ABI03069,Intesa Sanpaolo S.p.A,00115260143,Comune di Samolaco,22027,SO,380.00,2026-03-06T00:00:00.000,refezionescolastica
44972418,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,10.00,2026-03-06T00:00:00.000,ASST711_BANDI
44972417,POSOIT22XXX,Banca Popolare di Sondrio,00761890177,Comune di Brescia,25121,BS,700.00,2026-03-06T00:00:00.000,sch_onerisanzioni
44972416,ABI02008,Unicredit S.p.A,85001870188,Comune di Vigevano,27029,PV,68.40,2026-03-06T00:00:00.000,ts_verbali_cds
