id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
47286182,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-05-02T00:00:00.000,TICKET_SANITARIO
47286181,BPMOIT22,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,242.31,2026-05-02T00:00:00.000,Tassa Auto
47286180,BPMOIT22,BPER Banca S.p.A.,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,10.00,2026-05-02T00:00:00.000,ASST924_BANDI
47286178,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-05-02T00:00:00.000,ts_sanamm
47286177,MOONITMMXXX,MOONEY S.P.A.,00297960197,Comune di Cremona,26100,CR,9.00,2026-05-02T00:00:00.000,is_impsogg
47286176,WOLLNLB1,Worldpay BV,02030880153,Comune di Monza,20900,MI,150.00,2026-05-02T00:00:00.000,pd_mensascolastica
47286175,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.80,2026-05-02T00:00:00.000,pedaggi
47286174,BCITITMM,Intesa Sanpaolo S.p.A,09314320962,ASST della Brianza,20871,MB,36.00,2026-05-02T00:00:00.000,TICKET_SANITARIO
47286173,PPAYITR1XXX,Postepay,00278770136,Congregazione delle Suore Infermiere dell'Addolorata,22100,CO,36.00,2026-05-02T00:00:00.000,TICKET_CUP_145
47286172,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,227.04,2026-05-02T00:00:00.000,Tassa Auto
47286171,MOONITMMXXX,MOONEY S.P.A.,00297960197,Comune di Cremona,26100,CR,18.00,2026-05-02T00:00:00.000,is_impsogg
47286170,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-05-02T00:00:00.000,Licenza di Pesca
47286169,BCITITMM,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,5.00,2026-05-02T00:00:00.000,bv_ztl
47286168,BCITITMM,Intesa Sanpaolo S.p.A,80034840167,Comune di Bergamo,24122,BG,611.01,2026-05-02T00:00:00.000,f2_rettenido
47286167,MOONITMMXXX,MOONEY S.P.A.,00297960197,Comune di Cremona,26100,CR,27.00,2026-05-02T00:00:00.000,is_impsogg
47286166,PPAYITR1XXX,Postepay,03775820982,ASST della Franciacorta,25032,BS,30.50,2026-05-02T00:00:00.000,TICKET_SANITARIO
47286165,SELBIT2B,Banca Sella S.p.A.,84507570152,Comune di Lodi,26900,LO,77.55,2026-05-02T00:00:00.000,mg_violazioni_cds
47286164,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,274.16,2026-05-02T00:00:00.000,Tassa Auto
