id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45706337,ABI03015,FinecoBank Banca Fineco S.p.A.,00761890177,Comune di Brescia,25121,BS,560.00,2026-04-02T00:00:00.000,retteasilinido
45706336,BNLIITRR,Worldline,80050050154,Regione Lombardia,20124,MI,355.70,2026-04-02T00:00:00.000,Tassa Auto
45706335,ABI03069,Intesa Sanpaolo S.p.A,83500570151,Comune di Cassina De' Pecchi,20051,MI,42.00,2026-04-02T00:00:00.000,sm_cu_os
45706334,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.20,2026-04-02T00:00:00.000,pedaggi
45706333,ABI03158,Banca Sistema SPA,82000950160,Comune di Bonate Sopra,24040,BG,137.75,2026-04-02T00:00:00.000,in_violazione_cds
45706328,BCITITMM,Intesa Sanpaolo S.p.A,02030880153,Comune di Monza,20900,MI,516.00,2026-04-02T00:00:00.000,contributocostruzione
45706327,ABI03069,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-04-02T00:00:00.000,TICKET_SANITARIO
45706326,BCITITMM,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,17.90,2026-04-02T00:00:00.000,PRENOTA_SALUTE
45706325,MOONITMMXXX,MOONEY S.P.A.,80005370137,Comune di Como,22100,CO,69.10,2026-04-02T00:00:00.000,mg_violazioni_cds
45706324,CIPBITMM,Nexi,02481840201,ASST di Mantova,46100,MN,26.20,2026-04-02T00:00:00.000,PRENOTA_SALUTE
45706323,LB000484,Revolut Payments UAB,09320420962,ASST Nord Milano,20099,MI,10.33,2026-04-02T00:00:00.000,ASST707_BANDI
45706321,ABI36080,Admiral Pay IP S.r.l.,82000950160,Comune di Bonate Sopra,24040,BG,182.88,2026-04-02T00:00:00.000,in_violazione_cds
45706320,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,189.75,2026-04-02T00:00:00.000,RL_BIL_PAGOPAPOST
45706319,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,125.72,2026-04-02T00:00:00.000,Tassa Auto
45706318,SATYLUL1,Satispay,80005370137,Comune di Como,22100,CO,69.10,2026-04-02T00:00:00.000,mg_violazioni_cds
45706317,CIPBITMM,Nexi,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,167.00,2026-04-02T00:00:00.000,TICKET_SANITARIO
45706316,SELBIT2B,Banca Sella S.p.A.,02481840201,ASST di Mantova,46100,MN,10.33,2026-04-02T00:00:00.000,ASST725_CONCORSI_BASE
45706315,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,18.20,2026-04-02T00:00:00.000,ts_sanamm
45706314,BCITITMM,Intesa Sanpaolo S.p.A,02030880153,Comune di Monza,20900,MI,50.00,2026-04-02T00:00:00.000,dirittisegreteria
45706313,CIPBITMM,Nexi,00297960197,Comune di Cremona,26100,CR,200.00,2026-04-02T00:00:00.000,app_retta_primaria
45706312,ABI03475,ING BANK N.V.,04114380167,ASST di Bergamo Est,24068,BG,36.00,2026-04-02T00:00:00.000,TICKET_SANITARIO
45706311,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.58,2026-04-02T00:00:00.000,Tassa Auto
45706310,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,137.00,2026-04-02T00:00:00.000,TICKET_SANITARIO
45706309,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-02T00:00:00.000,ASST703_TASSACONCORSO
45706308,BNLIITRR,Worldline,12547300157,Azienda Speciale Servizi alla Persona e alla Famiglia Futura,20096,MI,327.27,2026-04-02T00:00:00.000,ads_retteasilinido
45706307,PPAYITR1XXX,Postepay,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,15.00,2026-04-02T00:00:00.000,ASST925_TASSA_CONC
45706306,ABI03069,Intesa Sanpaolo S.p.A,09314320962,ASST della Brianza,20871,MB,33.60,2026-04-02T00:00:00.000,TICKET_SANITARIO
45706305,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,101.40,2026-04-02T00:00:00.000,mg_violazioni_cds
45706288,UNCRITMM,UniCredit S.p.A.,03622110132,ASST Lariana,22100,CO,25.00,2026-04-02T00:00:00.000,PRENOTA_SALUTE
45706287,PPAYITR1XXX,Postepay,09320420962,ASST Nord Milano,20099,MI,26.20,2026-04-02T00:00:00.000,TICKET_SANITARIO
