id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45393088,ABI08575,BCC AGROBRESCIANO SOC. COOP.,00761890177,Comune di Brescia,25121,BS,60.90,2026-03-22T00:00:00.000,ts_sanamm
45393087,ABI03069,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,45.00,2026-03-22T00:00:00.000,pj_mensascolastica
45393086,ABI03069,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,74.80,2026-03-22T00:00:00.000,pj_mensascolastica
45393085,MOONITMMXXX,MOONEY S.P.A.,00459830188,Comune di Redavalle,27050,PV,92.00,2026-03-22T00:00:00.000,mensascolastica
45393084,CIPBITMM,Nexi,80102330158,Comune Zibido San Giacomo,20080,MI,29.40,2026-03-22T00:00:00.000,mg_violazioni_cds
45393083,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,16.00,2026-03-22T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
45393082,ABI03069,Intesa Sanpaolo S.p.A,00296180185,Comune di Pavia,27100,PV,363.11,2026-03-22T00:00:00.000,ALER_C_PAVIA
45393081,BCITITMM,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,17.90,2026-03-22T00:00:00.000,TICKET_SANITARIO
45393064,BCITITMM,Intesa Sanpaolo S.p.A,02613260187,ATS di Pavia,27100,PV,7.14,2026-03-22T00:00:00.000,ATS328_ALTRE_S
45393063,CIPBITMM,Nexi,03510050127,ASST Dei Sette Laghi,21100,VA,10.00,2026-03-22T00:00:00.000,ASST710_BANDI
45393062,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,296.70,2026-03-22T00:00:00.000,Tassa Auto
45393061,ABI03385,Isy Bank S.p.A.,00297960197,Comune di Cremona,26100,CR,141.47,2026-03-22T00:00:00.000,is_violazioni_cds
45393037,LB000484,Revolut Payments UAB,00855610176,Comune di Mazzano,25080,BS,134.90,2026-03-22T00:00:00.000,in_violazione_cds
45393108,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,60.90,2026-03-22T00:00:00.000,ts_sanamm
45393107,PPAYITR1XXX,Postepay,09323530965,ASST Rhodense,20024,MI,25.00,2026-03-22T00:00:00.000,TICKET_SANITARIO
45393106,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,148.98,2026-03-22T00:00:00.000,Tassa Auto
45393105,ABI03069,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,76.09,2026-03-22T00:00:00.000,ts_verbali_cds
45393104,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,153.98,2026-03-22T00:00:00.000,Tassa Auto
45393103,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,161.24,2026-03-22T00:00:00.000,Tassa Auto
45393102,BCITITMM,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,18.40,2026-03-22T00:00:00.000,TICKET_SANITARIO
45393101,UNCRITMM,UniCredit S.p.A.,00761890177,Comune di Brescia,25121,BS,78.51,2026-03-22T00:00:00.000,ts_sanamm
45393100,ABI03385,Isy Bank S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.00,2026-03-22T00:00:00.000,TICKET_SANITARIO
45393099,UNCRITMM,UniCredit S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-22T00:00:00.000,ts_sanamm
45393098,LB000484,Revolut Payments UAB,03510050127,ASST Dei Sette Laghi,21100,VA,10.00,2026-03-22T00:00:00.000,ASST710_BANDI
45393097,ABI03062,Banca Mediolanum SpA,00761890177,Comune di Brescia,25121,BS,39.20,2026-03-22T00:00:00.000,ts_sanamm
45393096,ABI03296,Banca Fideuram,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,70.00,2026-03-22T00:00:00.000,ASST926_ACC_ATTI
45393095,ABI03069,Intesa Sanpaolo S.p.A,00417080132,Comune di Olgiate Comasco,22077,CO,275.20,2026-03-22T00:00:00.000,at_asilonido
45393094,ABI03069,Intesa Sanpaolo S.p.A,03775430980,ATS di Brescia,25124,BS,162.80,2026-03-22T00:00:00.000,ATS326_ACC_ATTI
45393093,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,242.73,2026-03-22T00:00:00.000,RL_BIL_PAGOPAPOST
45393092,BCITITMM,Intesa Sanpaolo S.p.A,00692230170,Comune di Pontoglio,25037,BS,53.00,2026-03-22T00:00:00.000,mg_canone_unico
45393091,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,28.00,2026-03-22T00:00:00.000,TICKET_SANITARIO
45393090,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-22T00:00:00.000,Licenza di Pesca
45393089,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,39.20,2026-03-22T00:00:00.000,ts_sanamm
45393276,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,64.56,2026-03-22T01:00:00.000,Concessione regionale abilitazione caccia
45393275,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-22T01:00:00.000,ts_sanamm
45393274,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-22T01:00:00.000,ts_sanamm
45393273,PPAYITR1XXX,Postepay,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,28.00,2026-03-22T01:00:00.000,PRENOTA_SALUTE
45393272,BCITITMM,Intesa Sanpaolo S.p.A,09320530968,ASST Gaetano Pini CTO,20122,MI,36.00,2026-03-22T01:00:00.000,TICKET_SANITARIO
45393242,ABI01030,Banca Monte dei Paschi di Siena,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.64,2026-03-22T01:00:00.000,sin_sollecito
45393241,ABI03069,Intesa Sanpaolo S.p.A,80025260201,Comune di Gazoldo degli Ippoliti,46040,MN,98.00,2026-03-22T01:00:00.000,nv_trasportoscolastico
45393240,ABI02008,Unicredit S.p.A,00761890177,Comune di Brescia,25121,BS,39.20,2026-03-22T01:00:00.000,ts_sanamm
45393239,PPAYITR1XXX,Postepay,83504230158,Comune di Pozzuolo Martesana,20060,MI,27.00,2026-03-22T01:00:00.000,sm_cu_os
45393235,POSOIT22XXX,Banca Popolare di Sondrio,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.70,2026-03-22T01:00:00.000,solleciti
45393113,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-22T01:00:00.000,ts_sanamm
45393112,MOONITMMXXX,MOONEY S.P.A.,05017630152,ARIA S.p.A.,20154,MI,50.00,2026-03-22T01:00:00.000,CENED ricarica portafoglio
45393111,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-22T01:00:00.000,ts_sanamm
45393109,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,2026-03-22T01:00:00.000,solleciti
45393342,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,115.50,2026-03-22T01:00:00.000,ts_sanamm
45393341,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,60.90,2026-03-22T01:00:00.000,ts_sanamm
45393332,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,60.90,2026-03-22T01:00:00.000,ts_sanamm
45393331,WOLLNLB1,Worldpay BV,00635680176,Comune di Capriolo,25031,BS,150.00,2026-03-22T01:00:00.000,pj_mensascolastica
45393330,BCITITMM,Intesa Sanpaolo S.p.A,80001070202,Provincia di Mantova,46100,MN,122.00,2026-03-22T01:00:00.000,teonline
45393329,ABI03015,FinecoBank Banca Fineco S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.30,2026-03-22T01:00:00.000,solleciti
45393353,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.60,2026-03-22T02:00:00.000,solleciti
45393352,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,103.20,2026-03-22T02:00:00.000,Tassa Auto
45393351,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.70,2026-03-22T02:00:00.000,solleciti
45393350,CIPBITMM,Nexi,00186490181,Comune di Voghera,27058,PV,29.40,2026-03-22T02:00:00.000,in_violazione_cds
45393349,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,152.00,2026-03-22T02:00:00.000,TICKET_SANITARIO
45393363,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,254.64,2026-03-22T02:00:00.000,Tassa Auto
45393362,SATYLUL1,Satispay,00789430170,Comune di Corte Franca,25040,BS,300.00,2026-03-22T02:00:00.000,im_mensascolastica
45393361,CIPBITMM,Nexi,92013170136,Provincia di Lecco,23900,LC,300.00,2026-03-22T02:00:00.000,utilizzomonastero
45393360,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,227.67,2026-03-22T02:00:00.000,Tassa Auto
45393359,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,115.50,2026-03-22T02:00:00.000,ts_sanamm
45393358,ABI02008,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,335.92,2026-03-22T02:00:00.000,solleciti
45393357,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,39.20,2026-03-22T02:00:00.000,ts_sanamm
45393356,ABI03296,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,32.00,2026-03-22T02:00:00.000,bollomobil
45393355,BCITITMM,Intesa Sanpaolo S.p.A,85001890186,Comune di Gambolò,27025,PV,40.40,2026-03-22T02:00:00.000,in_violazione_cds
45393354,SATYLUL1,Satispay,81000370205,Comune di Asola,46041,MN,50.00,2026-03-22T02:00:00.000,app_mensascolastica
45393366,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.40,2026-03-22T03:00:00.000,solleciti
45393365,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,20.00,2026-03-22T03:00:00.000,Tassa Auto
45393364,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,313.73,2026-03-22T03:00:00.000,Tassa Auto
45393367,WOLLNLB1,Worldpay BV,00761890177,Comune di Brescia,25121,BS,34.40,2026-03-22T03:00:00.000,ts_sanamm
45397747,CIPBITMM,Nexi,02481840201,ASST di Mantova,46100,MN,25.00,2026-03-22T04:00:00.000,TICKET_SANITARIO
45396712,CIPBITMM,Nexi,04114450168,ASST di Bergamo Ovest,24047,BG,18.00,2026-03-22T04:00:00.000,PRENOTA_SALUTE
45395948,UNCRITMM,UniCredit S.p.A.,01629350198,ASST di Crema,26013,CR,17.90,2026-03-22T04:00:00.000,PRENOTA_SALUTE
45395797,PPAYITR1XXX,Postepay,03622120131,ASST di Lecco,23900,LC,17.90,2026-03-22T04:00:00.000,PRENOTA_SALUTE
45395530,CIPBITMM,Nexi,09319650967,ASST Ovest Milanese,20025,MI,84.30,2026-03-22T04:00:00.000,TICKET_SANITARIO
45397748,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-22T05:00:00.000,Licenza di Pesca
45397752,ABI03069,Intesa Sanpaolo S.p.A,03775430980,ATS di Brescia,25124,BS,40.20,2026-03-22T05:00:00.000,ATS326_TICKET
45397751,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,133.93,2026-03-22T05:00:00.000,Tassa Auto
45397750,CIPBITMM,Nexi,00424960136,Comune di Inverigo,22044,CO,100.00,2026-03-22T05:00:00.000,app_mensascolastica
45397749,POSOIT22XXX,Banca Popolare di Sondrio,04114450168,ASST di Bergamo Ovest,24047,BG,25.00,2026-03-22T05:00:00.000,TICKET_SANITARIO
45397753,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.16,2026-03-22T06:00:00.000,solleciti
45397768,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-22T06:00:00.000,Licenza di Pesca
45397767,MOONITMMXXX,MOONEY S.P.A.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,11.05,2026-03-22T06:00:00.000,TICKET_SANITARIO
45397766,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-22T06:00:00.000,Licenza di Pesca
