id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45581360,CIPBITMM,Nexi,04114380167,ASST di Bergamo Est,24068,BG,33.60,2026-03-29T00:00:00.000,PRENOTA_SALUTE
45581359,POSOIT22XXX,Banca Popolare di Sondrio,00098990146,Comune di Morbegno,23017,SO,105.41,2026-03-29T00:00:00.000,in_violazione_cds
45581358,POSOIT22XXX,Banca Popolare di Sondrio,00098990146,Comune di Morbegno,23017,SO,105.41,2026-03-29T00:00:00.000,in_violazione_cds
45581344,BCITITMM,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,63.41,2026-03-29T00:00:00.000,meg_violazioni_cds
45581343,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-03-29T00:00:00.000,Licenza di Pesca
45581342,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,36.00,2026-03-29T00:00:00.000,TICKET_SANITARIO
45581341,BCITITMM,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,50.81,2026-03-29T00:00:00.000,meg_violazioni_cds
45581340,ABI08430,CASSA RURALE ED ARTIGIANA DI CANTU' BCC SOC. COOP.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,102.00,2026-03-29T00:00:00.000,TICKET_SANITARIO
45581339,POSOIT22XXX,Banca Popolare di Sondrio,00297960197,Comune di Cremona,26100,CR,101.00,2026-03-29T00:00:00.000,is_cupperm
45581334,MOONITMMXXX,MOONEY S.P.A.,83006950139,Comune di Pasturo,23818,LC,15.00,2026-03-29T00:00:00.000,STRADE_PASTORALI_RL
45581333,ABI08514,BCC DELL'OGLIO E DEL SERIO S.C.,00692230170,Comune di Pontoglio,25037,BS,29.40,2026-03-29T00:00:00.000,in_violazione_cds
45581373,ABI03015,FinecoBank Banca Fineco S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-03-29T00:00:00.000,ts_sanamm
45581372,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,114.70,2026-03-29T00:00:00.000,Tassa Auto
45581371,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,249.35,2026-03-29T00:00:00.000,Tassa Auto
45581370,ABI08440,BCC DI CARATE BRIANZA,01629350198,ASST di Crema,26013,CR,36.00,2026-03-29T00:00:00.000,TICKET_SANITARIO
