id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46830965,ABI08453,BANCA DI CREDITO COOPERATIVO DI MILANO S.c.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,122.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830964,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,182.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830963,WOLLNLB1,Worldpay BV,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,200.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830962,WOLLNLB1,Worldpay BV,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,152.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830960,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,5.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830959,CIPBITMM,Nexi,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,25.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830958,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,36.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830957,SELBIT2B,Banca Sella S.p.A.,03510050127,ASST Dei Sette Laghi,21100,VA,25.40,2026-04-28T00:00:00.000,PRENOTA_SALUTE
46830956,ABI03069,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,28.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830952,WOLLNLB1,Worldpay BV,03510190121,ASST Valle Olona,21052,VA,28.00,2026-04-28T00:00:00.000,PRENOTA_SALUTE
46830951,CIPBITMM,Nexi,03775660982,ASST del Garda,25015,BS,36.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830950,ABI03069,Intesa Sanpaolo S.p.A,02965420157,Comune di Muggiò,20835,MB,116.00,2026-04-28T00:00:00.000,sch_dirittisegreteria
46830949,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,29.40,2026-04-28T00:00:00.000,mg_violazioni_cds
46830948,ABI03475,ING BANK N.V.,00186490181,Comune di Voghera,27058,PV,133.85,2026-04-28T00:00:00.000,in_violazione_cds
46830945,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,23.00,2026-04-28T00:00:00.000,Licenza di Pesca
46830944,UNCRITMM,UniCredit S.p.A.,00761890177,Comune di Brescia,25121,BS,111.16,2026-04-28T00:00:00.000,mensascolasticaprimaria
46830943,SELBIT2B,Banca Sella S.p.A.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-04-28T00:00:00.000,os_verbali_pp
46830942,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,242.31,2026-04-28T00:00:00.000,Tassa Auto
46830894,BPMOIT22,BPER Banca S.p.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,11.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830893,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,229.90,2026-04-28T00:00:00.000,Tassa Auto
46830892,BPMOIT22,BPER Banca S.p.A.,00632150173,Comune di Rodengo Saiano,25050,BS,35.00,2026-04-28T00:00:00.000,PAGGEN_RL
46830891,ABI03058,CheBanca! S.p.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,30.00,2026-04-28T00:00:00.000,ASST718_PAT_CER
46830890,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,09322180960,ASST di Lodi,26900,LO,25.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830889,CIPBITMM,Nexi,83003560139,Comune di Varenna,23829,LC,60.00,2026-04-28T00:00:00.000,dirsegrspnot
46830888,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,29.40,2026-04-28T00:00:00.000,mg_violazioni_cds
46830870,BCITITMM,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,26.20,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830869,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-28T00:00:00.000,ts_sanamm
46830868,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.60,2026-04-28T00:00:00.000,pedaggi
46830867,BCITITMM,Intesa Sanpaolo S.p.A,80018050171,Comune di Azzano Mella,25020,BS,150.00,2026-04-28T00:00:00.000,nv_mensascolastica
46830866,ABI03069,Intesa Sanpaolo S.p.A,00186490181,Comune di Voghera,27058,PV,172.82,2026-04-28T00:00:00.000,in_violazione_cds
46830865,MOONITMMXXX,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,2.10,2026-04-28T00:00:00.000,pedaggi
46830864,ABI03058,CheBanca! S.p.A.,00761890177,Comune di Brescia,25121,BS,33.90,2026-04-28T00:00:00.000,ts_sanamm
46831013,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,62.23,2026-04-28T00:00:00.000,Tassa Auto
46831012,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.71,2026-04-28T00:00:00.000,solleciti
46831011,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,2026-04-28T00:00:00.000,solleciti
46831010,MOONITMMXXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-28T00:00:00.000,ts_sanamm
46831008,ABI03069,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,291.71,2026-04-28T00:00:00.000,ALER_C_VIGEVANO
46831007,ABI03069,Intesa Sanpaolo S.p.A,01082050152,Comune di Casorezzo,20010,MI,300.00,2026-04-28T00:00:00.000,varie
46831006,MOONITMMXXX,MOONEY S.P.A.,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,162.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46831005,ABI05034,Banco BPM S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46831004,ABI05034,Banco BPM S.p.A.,03622120131,ASST di Lecco,23900,LC,25.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46831003,ABI03069,Intesa Sanpaolo S.p.A,00304460199,Comune di Solarolo Rainerio,26030,CR,12.20,2026-04-28T00:00:00.000,sch_lucevotiva
46831002,ABI05034,Banco BPM S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-28T00:00:00.000,ts_sanamm
46830999,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,16.00,2026-04-28T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
46830998,BCITITMM,Intesa Sanpaolo S.p.A,80018470171,Comune di Roncadelle,25030,BS,67.24,2026-04-28T00:00:00.000,mg_scuola_nido_cedepp
46830997,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,348.46,2026-04-28T00:00:00.000,Tassa Auto
46830996,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,54.77,2026-04-28T00:00:00.000,Tassa Auto
46830995,BCITITMM,Intesa Sanpaolo S.p.A,09322180960,ASST di Lodi,26900,LO,24.00,2026-04-28T00:00:00.000,PRENOTA_SALUTE
46830994,SELBIT2B,Banca Sella S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-28T00:00:00.000,ASST703_TASSACONCORSO
46830993,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,2931.13,2026-04-28T00:00:00.000,Utenze idriche canone annuale
46830992,PPAYITR1XXX,Postepay,03510190121,ASST Valle Olona,21052,VA,33.60,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830991,UNCRITMM,UniCredit S.p.A.,02030880153,Comune di Monza,20900,MI,580.00,2026-04-28T00:00:00.000,pd_nido
46830990,PPAYITR1XXX,Postepay,09320650964,ASST Melegnano e della Martesana,20070,MI,25.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830989,ABI03069,Intesa Sanpaolo S.p.A,03775430980,ATS di Brescia,25124,BS,22.43,2026-04-28T00:00:00.000,ATS326_TICKET
46830988,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,65.30,2026-04-28T00:00:00.000,os_verbali_pp
46830987,ABI03069,Intesa Sanpaolo S.p.A,00963460175,Comune di Incudine,25040,BS,104.00,2026-04-28T00:00:00.000,SERV_IDRO_RL
46830986,ABI03069,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,5313.66,2026-04-28T00:00:00.000,ASST703_CONTAB
46830985,BCITITMM,Intesa Sanpaolo S.p.A,00424960136,Comune di Inverigo,22044,CO,100.00,2026-04-28T00:00:00.000,app_mensascolastica
46830984,BCITITMM,Intesa Sanpaolo S.p.A,00880000153,Comune di Corsico,20094,MI,80.00,2026-04-28T00:00:00.000,dirittisegreteria
46830983,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,2860.67,2026-04-28T00:00:00.000,depcauderiv
46830982,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,4767.54,2026-04-28T00:00:00.000,RL_AMB_IMP_AMB
46830981,CIPBITMM,Nexi,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,171.00,2026-04-28T00:00:00.000,ASST721_LIBPROF_AMB_STRU
46830980,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,85.00,2026-04-28T00:00:00.000,TC_SERVIZI_CIMITERIALI
46830979,ABI03015,FinecoBank Banca Fineco S.p.A.,09320420962,ASST Nord Milano,20099,MI,122.00,2026-04-28T00:00:00.000,TICKET_SANITARIO
46830978,ABI03069,Intesa Sanpaolo S.p.A,01063800153,Comune di Giussano,20833,MB,470.00,2026-04-28T00:00:00.000,sm_cu_mp
46830977,ABI03069,Intesa Sanpaolo S.p.A,00328930169,Comune di Ardesio,24020,BG,123.00,2026-04-28T00:00:00.000,canoneunico
46830976,MOONITMMXXX,MOONEY S.P.A.,00417080132,Comune di Olgiate Comasco,22077,CO,108.00,2026-04-28T00:00:00.000,at_mensaprimaria
46830975,ABI03069,Intesa Sanpaolo S.p.A,00623530136,Comune di Lecco,23900,LC,41.40,2026-04-28T00:00:00.000,mg_violazioni_cds
46830974,ABI03069,Intesa Sanpaolo S.p.A,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,59.78,2026-04-28T00:00:00.000,ALER_PV
