id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45903495,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,164.45,2026-04-10T00:00:00.000,Tassa Auto
45903494,MOONITMMXXX,MOONEY S.P.A.,03775430980,ATS di Brescia,25124,BS,20.00,2026-04-10T00:00:00.000,ATS326_DIR_SAN
45903493,ABI02008,Unicredit S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-04-10T00:00:00.000,TICKET_SANITARIO
45903492,CIPBITMM,Nexi,80008750178,Provincia di Brescia,25121,BS,54.40,2026-04-10T00:00:00.000,os_verbali_pp
45903491,BCITITMM,Intesa Sanpaolo S.p.A,80034840167,Comune di Bergamo,24122,BG,105.17,2026-04-10T00:00:00.000,f2_mensascolastica
45903490,SELBIT2B,Banca Sella S.p.A.,00321950164,Comune di Verdellino,24040,BG,63.90,2026-04-10T00:00:00.000,in_violazione_cds
45903489,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,93.39,2026-04-10T00:00:00.000,Tassa Auto
45903488,CIPBITMM,Nexi,00297960197,Comune di Cremona,26100,CR,55.00,2026-04-10T00:00:00.000,app_retta_primaria
45903485,CIPBITMM,Nexi,00297960197,Comune di Cremona,26100,CR,70.00,2026-04-10T00:00:00.000,app_retta_primaria
45903484,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,96.48,2026-04-10T00:00:00.000,Tassa Auto
45903483,ABI03385,Isy Bank S.p.A.,03519480150,Comune di Senago,20030,MI,112.86,2026-04-10T00:00:00.000,app_mensascolastica
45903482,BCITITMM,Intesa Sanpaolo S.p.A,80009080138,Comune di Mozzate,22076,CO,1032.00,2026-04-10T00:00:00.000,sanzammi
45903481,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,29.00,2026-04-10T00:00:00.000,TICKET_SANITARIO
45903480,ABI03385,Isy Bank S.p.A.,03519480150,Comune di Senago,20030,MI,112.86,2026-04-10T00:00:00.000,app_mensascolastica
45903479,MOONITMMXXX,MOONEY S.P.A.,83503270155,Comune di Inzago,20065,MI,108.00,2026-04-10T00:00:00.000,app_doposcuola
45903478,BCITITMM,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-10T00:00:00.000,ASST703_TASSACONCORSO
45903477,LB000484,Revolut Payments UAB,00297960197,Comune di Cremona,26100,CR,16.00,2026-04-10T00:00:00.000,is_cupperm
45903476,ABI01030,Banca Monte dei Paschi di Siena,80002130195,Provincia di Cremona,26100,CR,37.40,2026-04-10T00:00:00.000,mun_violazioni_cds
45903475,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.30,2026-04-10T00:00:00.000,solleciti
45903474,BCITITMM,Intesa Sanpaolo S.p.A,03510050127,ASST Dei Sette Laghi,21100,VA,26.20,2026-04-10T00:00:00.000,PRENOTA_SALUTE
45903473,ABI03385,Isy Bank S.p.A.,80050050154,Regione Lombardia,20124,MI,80.80,2026-04-10T00:00:00.000,RL_AGR_SANPESITT_FAM
45903470,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,229.74,2026-04-10T00:00:00.000,Tassa Auto
45903469,LB000484,Revolut Payments UAB,80005370137,Comune di Como,22100,CO,58.80,2026-04-10T00:00:00.000,mg_violazioni_cds
45903468,BNLIITRR,Worldline,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-10T00:00:00.000,ASST703_TASSACONCORSO
45903466,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,157.38,2026-04-10T00:00:00.000,Tassa Auto
45903464,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,16.60,2026-04-10T00:00:00.000,Tassa Auto
45903463,CIPBITMM,Nexi,02613080189,ASST di Pavia,27100,PV,36.00,2026-04-10T00:00:00.000,TICKET_SANITARIO
45903427,ABI03069,Intesa Sanpaolo S.p.A,00623530136,Comune di Lecco,23900,LC,29.40,2026-04-10T00:00:00.000,mg_violazioni_cds
45903426,BCITITMM,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-10T00:00:00.000,ASST703_TASSACONCORSO
45903424,ABI08794,BANCA DI CREDITO COOPERATIVO LAUDENSE LODI S.C.,84507570152,Comune di Lodi,26900,LO,54.00,2026-04-10T00:00:00.000,mg_tari
45903573,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,156.82,2026-04-10T00:00:00.000,Tassa Auto
45903572,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,189.22,2026-04-10T00:00:00.000,Tassa Auto
45903571,SATYLUL1,Satispay,00297960197,Comune di Cremona,26100,CR,100.00,2026-04-10T00:00:00.000,app_retta_primaria
45903570,PPAYITR1XXX,Postepay,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-10T00:00:00.000,ASST703_TASSACONCORSO
45903569,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,64.91,2026-04-10T00:00:00.000,Utenze idriche canone annuale
45903568,ABI03069,Intesa Sanpaolo S.p.A,80025650161,Comune di Urgnano,24059,BG,120.00,2026-04-10T00:00:00.000,dt_nido
45903567,ABI03069,Intesa Sanpaolo S.p.A,80025650161,Comune di Urgnano,24059,BG,57.00,2026-04-10T00:00:00.000,dt_nido
45903566,ABI03069,Intesa Sanpaolo S.p.A,08911820960,Citta' Metropolitana di Milano,20122,MI,258.23,2026-04-10T00:00:00.000,amb_altri_005
45903565,ABI03069,Intesa Sanpaolo S.p.A,00945980175,Comune di Gussago,25064,BS,36.20,2026-04-10T00:00:00.000,in_violazione_cds
45903564,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,31129.05,2026-04-10T00:00:00.000,ASST925_CONV_LPPV
45903563,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,4822.00,2026-04-10T00:00:00.000,ASST701_FATT_ELE
45903562,ABI03069,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,6624.00,2026-04-10T00:00:00.000,ASST926_ACC_ATTI
45903561,BCITITMM,Intesa Sanpaolo S.p.A,00104450143,Comune di Mazzo di Valtellina,23030,SO,111.00,2026-04-10T00:00:00.000,SS_MENSE
45903560,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,515.00,2026-04-10T00:00:00.000,ATS321_SAN_FARM
45903559,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,105.50,2026-04-10T00:00:00.000,ASST925_CONV_LPPV
45903558,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,4178.21,2026-04-10T00:00:00.000,ASST925_CONV_LPPV
45903557,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,220.00,2026-04-10T00:00:00.000,ASST718_INT_DEG_LP
45903556,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25416.66,2026-04-10T00:00:00.000,ASST721_PREST_PRIV
45903555,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,15.00,2026-04-10T00:00:00.000,ASST703_TASSACONCORSO
45903554,ABI03069,Intesa Sanpaolo S.p.A,11513540960,Agenzia Regionale Emergenza Urgenza,20142,MI,1899.00,2026-04-10T00:00:00.000,AREU_TRASP_SEC
45903553,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,85001870188,Comune di Vigevano,27029,PV,18.20,2026-04-10T00:00:00.000,ts_verbali_cds
45903552,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,620.10,2026-04-10T00:00:00.000,ASST718_AMB_LIB_SOL
45903551,BCITITMM,Intesa Sanpaolo S.p.A,13055640158,Centro Cardiologico Monzino S.p.a.,20138,MI,36.00,2026-04-10T00:00:00.000,TICKET_CUP_125
45903550,ABI03069,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,1602.00,2026-04-10T00:00:00.000,ASST926_ACC_ATTI
45903549,SELBIT2B,Banca Sella S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-04-10T00:00:00.000,TICKET_SANITARIO
45903548,ABI03069,Intesa Sanpaolo S.p.A,00839830171,Comune di Toscolano Maderno,25088,BS,8.00,2026-04-10T00:00:00.000,hy_impsoggiorno
45903547,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,122.00,2026-04-10T00:00:00.000,ASST922_ALTRE
