id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46385264,CIPBITMM,Nexi,09320420962,ASST Nord Milano,20099,MI,26.20,2026-04-21T00:00:00.000,TICKET_SANITARIO
46385263,BPMOIT22,BPER Banca S.p.A.,85001810184,Comune di Garlasco,27026,PV,46.89,2026-04-21T00:00:00.000,in_violazione_cds
46385262,BNLIITRR,Worldline,00761890177,Comune di Brescia,25121,BS,34.40,2026-04-21T00:00:00.000,ts_sanamm
46385261,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-21T00:00:00.000,ts_sanamm
46385260,ABI03069,Intesa Sanpaolo S.p.A,83000390209,Comune di Sabbioneta,46018,MN,5.00,2026-04-21T00:00:00.000,dirittivari
46385259,ABI05034,Banco BPM S.p.A.,80050050154,Regione Lombardia,20124,MI,332.66,2026-04-21T00:00:00.000,RL_BIL_PAGOPAPOST
46385258,ABI36080,Admiral Pay IP S.r.l.,00553860172,Comune di Gargnano,25084,BS,297.60,2026-04-21T00:00:00.000,ts_verbali_cds
46385257,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.80,2026-04-21T00:00:00.000,pedaggi
46385256,ABI05034,Banco BPM S.p.A.,80050050154,Regione Lombardia,20124,MI,187.26,2026-04-21T00:00:00.000,RL_BIL_PAGOPAPOST
46385255,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,16.00,2026-04-21T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
46385254,PPAYITR1XXX,Postepay,09320420962,ASST Nord Milano,20099,MI,28.00,2026-04-21T00:00:00.000,TICKET_SANITARIO
46385253,WOLLNLB1,Worldpay BV,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.40,2026-04-21T00:00:00.000,PRENOTA_SALUTE
46385252,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00221730120,Comune di Cardano Al Campo,21010,VA,60.00,2026-04-21T00:00:00.000,si_nido
46385251,ABI36080,Admiral Pay IP S.r.l.,80005370137,Comune di Como,22100,CO,80.10,2026-04-21T00:00:00.000,mg_violazioni_cds
46385250,ABI03069,Intesa Sanpaolo S.p.A,00232910166,Comune di Dalmine,24044,BG,250.00,2026-04-21T00:00:00.000,mg_violazioni_cds
46385249,ABI08340,Cassa Padana Banca di Credito Cooperativo - Società cooperativa,80002130195,Provincia di Cremona,26100,CR,222.19,2026-04-21T00:00:00.000,mun_violazioni_cds
46385248,CIPBITMM,Nexi,00297960197,Comune di Cremona,26100,CR,91.50,2026-04-21T00:00:00.000,is_violazioni_cds
46385246,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,57.40,2026-04-21T00:00:00.000,Tassa Auto
46385245,ABI36080,Admiral Pay IP S.r.l.,80005370137,Comune di Como,22100,CO,69.10,2026-04-21T00:00:00.000,mg_violazioni_cds
46385244,ABI36080,Admiral Pay IP S.r.l.,80005370137,Comune di Como,22100,CO,69.10,2026-04-21T00:00:00.000,mg_violazioni_cds
46385243,SELBIT2B,Banca Sella S.p.A.,80050050154,Regione Lombardia,20124,MI,291.84,2026-04-21T00:00:00.000,Tassa Auto
46385242,ABI03475,ING BANK N.V.,00296180185,Comune di Pavia,27100,PV,493.20,2026-04-21T00:00:00.000,ASIL2
46385241,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,53.24,2026-04-21T00:00:00.000,Tassa Auto
46385240,CIPBITMM,Nexi,85001870188,Comune di Vigevano,27029,PV,35.40,2026-04-21T00:00:00.000,ts_verbali_cds
46385239,ABI08440,BCC DI CARATE BRIANZA,02030880153,Comune di Monza,20900,MI,484.00,2026-04-21T00:00:00.000,dirittisegreteria
46385224,ABI03475,ING BANK N.V.,00296180185,Comune di Pavia,27100,PV,470.80,2026-04-21T00:00:00.000,ASIL2
46385223,SELBIT2B,Banca Sella S.p.A.,00297960197,Comune di Cremona,26100,CR,66.60,2026-04-21T00:00:00.000,is_violazioni_cds
46385221,WOLLNLB1,Worldpay BV,09319690963,ASST Fatebenefratelli Sacco,20157,MI,17.90,2026-04-21T00:00:00.000,TICKET_SANITARIO
46385220,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,83.87,2026-04-21T00:00:00.000,Tassa Auto
46385219,MOONITMMXXX,MOONEY S.P.A.,00098990146,Comune di Morbegno,23017,SO,102.21,2026-04-21T00:00:00.000,in_violazione_cds
46385218,LB000484,Revolut Payments UAB,03510190121,ASST Valle Olona,21052,VA,40.00,2026-04-21T00:00:00.000,TICKET_SANITARIO
46385217,BNLIITRR,Worldline,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,578.48,2026-04-21T00:00:00.000,ALER_LO
46385216,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,65.08,2026-04-21T00:00:00.000,Tassa Auto
46385214,CIPBITMM,Nexi,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,10.00,2026-04-21T00:00:00.000,ASST925_CART_CLI
46385213,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,56.76,2026-04-21T00:00:00.000,Tassa Auto
