id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46791968,BCITITMM,Intesa Sanpaolo S.p.A,00828590158,Comune di San Donato Milanese,20097,MI,238.64,2026-04-27T00:00:00.000,REFEZ
46791967,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,110.00,2026-04-27T00:00:00.000,ASST922_MENSA
46791966,MOONITMMXXX,MOONEY S.P.A.,80005370137,Comune di Como,22100,CO,70.98,2026-04-27T00:00:00.000,mg_violazioni_cds
46791965,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-04-27T00:00:00.000,os_verbali_pp
46791964,SELBIT2B,Banca Sella S.p.A.,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,25.00,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791963,CIPBITMM,Nexi,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,25.00,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791962,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,182.00,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791961,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,64.14,2026-04-27T00:00:00.000,Tassa Auto
46791960,BPMOIT22,BPER Banca S.p.A.,80005370137,Comune di Como,22100,CO,104.49,2026-04-27T00:00:00.000,mg_violazioni_cds
46791959,BCITITMM,Intesa Sanpaolo S.p.A,09320530968,ASST Gaetano Pini CTO,20122,MI,36.00,2026-04-27T00:00:00.000,PRENOTA_SALUTE
46791958,LB000484,Revolut Payments UAB,02613080189,ASST di Pavia,27100,PV,30.30,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791957,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,257.08,2026-04-27T00:00:00.000,Tassa Auto
46791956,BCITITMM,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,100.00,2026-04-27T00:00:00.000,mensascolastica
46791955,WOLLNLB1,Worldpay BV,80008750178,Provincia di Brescia,25121,BS,44.40,2026-04-27T00:00:00.000,os_verbali_pp
46791954,BCITITMM,Intesa Sanpaolo S.p.A,04114450168,ASST di Bergamo Ovest,24047,BG,26.20,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791953,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,474.01,2026-04-27T00:00:00.000,Tassa Auto
46791952,MOONITMMXXX,MOONEY S.P.A.,85001810184,Comune di Garlasco,27026,PV,29.40,2026-04-27T00:00:00.000,in_violazione_cds
46791951,SELBIT2B,Banca Sella S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-04-27T00:00:00.000,os_verbali_pp
46791950,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,521.87,2026-04-27T00:00:00.000,Tassa Auto
46791944,CIPBITMM,Nexi,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,25.00,2026-04-27T00:00:00.000,TICKET_SANITARIO
46791943,MOONITMMXXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-27T00:00:00.000,ts_sanamm
46791942,SATYLUL1,Satispay,00297960197,Comune di Cremona,26100,CR,100.00,2026-04-27T00:00:00.000,app_retta_infanzia
46791941,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,16.00,2026-04-27T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
46791940,SATYLUL1,Satispay,00297960197,Comune di Cremona,26100,CR,100.00,2026-04-27T00:00:00.000,app_retta_primaria
46791939,ABI03069,Intesa Sanpaolo S.p.A,01629350198,ASST di Crema,26013,CR,36.00,2026-04-27T00:00:00.000,TICKET_SANITARIO
46792015,ABI03069,Intesa Sanpaolo S.p.A,01495680157,Comune di Carate Brianza,20841,MB,364.00,2026-04-27T00:00:00.000,sm_cu_os
46792014,ABI03069,Intesa Sanpaolo S.p.A,00297960197,Comune di Cremona,26100,CR,530.06,2026-04-27T00:00:00.000,app_retta_nido
46792013,MOONITMMXXX,MOONEY S.P.A.,03622110132,ASST Lariana,22100,CO,26.20,2026-04-27T00:00:00.000,PRENOTA_SALUTE
46792012,MOONITMMXXX,MOONEY S.P.A.,81000370205,Comune di Asola,46041,MN,100.00,2026-04-27T00:00:00.000,app_mensascolastica
46792011,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,130.00,2026-04-27T00:00:00.000,ads_rettesocioeduc
46792010,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,96.00,2026-04-27T00:00:00.000,ATS322_RIM_BOL
46792009,ABI03069,Intesa Sanpaolo S.p.A,03700710126,Comune di Cadrezzate con Osmate,21062,VA,40.80,2026-04-27T00:00:00.000,SS_MENSE
46792008,ABI03069,Intesa Sanpaolo S.p.A,00855610176,Comune di Mazzano,25080,BS,15.00,2026-04-27T00:00:00.000,ciw_cuppub
46792007,ABI03069,Intesa Sanpaolo S.p.A,02965420157,Comune di Muggiò,20835,MB,210.00,2026-04-27T00:00:00.000,violazionecodicestrada
