id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46866226,CIPBITMM,Nexi,88000590179,Comune di Dello,25020,BS,100.00,2026-04-29T00:00:00.000,app_mensascolastica
46866225,BPMOIT22,BPER Banca S.p.A.,00424960136,Comune di Inverigo,22044,CO,100.00,2026-04-29T00:00:00.000,app_mensascolastica
46866224,CIPBITMM,Nexi,82000950160,Comune di Bonate Sopra,24040,BG,208.64,2026-04-29T00:00:00.000,in_violazione_cds
46866223,SATYLUL1,Satispay,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-29T00:00:00.000,ts_sanamm
46866222,MOONITMMXXX,MOONEY S.P.A.,88000590179,Comune di Dello,25020,BS,100.00,2026-04-29T00:00:00.000,app_mensascolastica
46866221,ABI03069,Intesa Sanpaolo S.p.A,02032910156,Comune di Novate Milanese,20026,MI,115.00,2026-04-29T00:00:00.000,pj_rettenido
46866220,SATYLUL1,Satispay,03775660982,ASST del Garda,25015,BS,17.55,2026-04-29T00:00:00.000,ASST723_TICKET
46866219,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,18.30,2026-04-29T00:00:00.000,ts_sanamm
46866218,MOONITMMXXX,MOONEY S.P.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,35.60,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866217,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,131.58,2026-04-29T00:00:00.000,Tassa Auto
46866216,ABI03069,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,17.90,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866215,CIPBITMM,Nexi,02481840201,ASST di Mantova,46100,MN,17.40,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866204,CIPBITMM,Nexi,09320650964,ASST Melegnano e della Martesana,20070,MI,25.00,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866203,SELBIT2B,Banca Sella S.p.A.,80008750178,Provincia di Brescia,25121,BS,136.10,2026-04-29T00:00:00.000,os_verbali_pp
46866202,UNCRITMM,UniCredit S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-04-29T00:00:00.000,PRENOTA_SALUTE
46866201,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,78.07,2026-04-29T00:00:00.000,Tassa Auto
46866200,PPAYITR1XXX,Postepay,02481840201,ASST di Mantova,46100,MN,25.00,2026-04-29T00:00:00.000,PRENOTA_SALUTE
46866199,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-29T00:00:00.000,ts_sanamm
46866198,PPAYITR1XXX,Postepay,09321970965,ASST Santi Paolo e Carlo,20142,MI,26.20,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866197,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-29T00:00:00.000,ts_sanamm
46866186,SELBIT2B,Banca Sella S.p.A.,04114380167,ASST di Bergamo Est,24068,BG,17.90,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866185,ABI03069,Intesa Sanpaolo S.p.A,00634160170,Comune di Rezzato,25086,BS,135.90,2026-04-29T00:00:00.000,in_violazione_cds
46866301,PPAYITR1XXX,Postepay,00670290162,Comune di Pagazzano,24040,BG,30.00,2026-04-29T00:00:00.000,app_mensainfanzia
46866300,ABI03069,Intesa Sanpaolo S.p.A,00841910151,Comune di Varedo,20814,MB,187.00,2026-04-29T00:00:00.000,sm_cu_os
46866299,CIPBITMM,Nexi,09321970965,ASST Santi Paolo e Carlo,20142,MI,17.90,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866298,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,23.00,2026-04-29T00:00:00.000,Licenza di Pesca
46866297,ABI03069,Intesa Sanpaolo S.p.A,00945980175,Comune di Gussago,25064,BS,36.20,2026-04-29T00:00:00.000,in_violazione_cds
46866296,ABI03069,Intesa Sanpaolo S.p.A,04114400163,ATS di Bergamo,24121,BG,404.00,2026-04-29T00:00:00.000,ATS325_DIR_VET
46866295,ABI03069,Intesa Sanpaolo S.p.A,04114400163,ATS di Bergamo,24121,BG,404.00,2026-04-29T00:00:00.000,ATS325_DIR_VET
46866294,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-04-29T00:00:00.000,solleciti
46866293,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,313.00,2026-04-29T00:00:00.000,TICKET_SANITARIO
46866292,ABI03069,Intesa Sanpaolo S.p.A,04114400163,ATS di Bergamo,24121,BG,203.00,2026-04-29T00:00:00.000,ATS325_DIR_VET
46866291,ABI08509,BANCA CENTRO EMILIA CREDITO COOPERATIVO S.C.,00323920199,Comune di Persico Dosimo,26043,CR,23.00,2026-04-29T00:00:00.000,dg_canoneunicopatrimoniale
46866290,ABI03069,Intesa Sanpaolo S.p.A,00948230172,Comune di Piancogno,25052,BS,34.99,2026-04-29T00:00:00.000,sk_servizioidrico
46866289,ABI03069,Intesa Sanpaolo S.p.A,09314190969,ATS della Brianza,20900,MB,34.85,2026-04-29T00:00:00.000,ATS324_ECOFIN
46866288,ABI03069,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,1980.00,2026-04-29T00:00:00.000,CURIT ricarica portafoglio
46866287,ABI03069,Intesa Sanpaolo S.p.A,11513540960,Agenzia Regionale Emergenza Urgenza,20142,MI,4902.00,2026-04-29T00:00:00.000,AREU_TRASP_SEC
46866286,CIPBITMM,Nexi,05017630152,ARIA S.p.A.,20154,MI,200.00,2026-04-29T00:00:00.000,CENED ricarica portafoglio
46866285,ABI03069,Intesa Sanpaolo S.p.A,00104390141,Comune di Rogolo,23010,SO,144.00,2026-04-29T00:00:00.000,trasportoscolastico
46866284,ABI03069,Intesa Sanpaolo S.p.A,11513540960,Agenzia Regionale Emergenza Urgenza,20142,MI,1792.00,2026-04-29T00:00:00.000,AREU_TRASP_SEC
46866283,ABI03069,Intesa Sanpaolo S.p.A,00841910151,Comune di Varedo,20814,MB,71.00,2026-04-29T00:00:00.000,sm_cu_mp
46866282,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,15.28,2026-04-29T00:00:00.000,ASST718_ALTRI_RIC
46866281,CIPBITMM,Nexi,04114380167,ASST di Bergamo Est,24068,BG,36.00,2026-04-29T00:00:00.000,PRENOTA_SALUTE
46866280,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,0.70,2026-04-29T00:00:00.000,pedaggi
46866279,ABI03069,Intesa Sanpaolo S.p.A,00963460175,Comune di Incudine,25040,BS,104.00,2026-04-29T00:00:00.000,SERV_IDRO_RL
46866278,ABI03069,Intesa Sanpaolo S.p.A,08911820960,Citta' Metropolitana di Milano,20122,MI,114.99,2026-04-29T00:00:00.000,can_imp_pubb
46866277,ABI03069,Intesa Sanpaolo S.p.A,11513540960,Agenzia Regionale Emergenza Urgenza,20142,MI,4902.00,2026-04-29T00:00:00.000,AREU_TRASP_SEC
46866276,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,48.00,2026-04-29T00:00:00.000,ATS321_MARCA
46866275,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.60,2026-04-29T00:00:00.000,pedaggi
