id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
46675656,PPAYITR1XXX,Postepay,09320530968,ASST Gaetano Pini CTO,20122,MI,17.90,2026-04-23T00:00:00.000,TICKET_SANITARIO
46675655,BNLIITRR,Worldline,03510190121,ASST Valle Olona,21052,VA,36.00,2026-04-23T00:00:00.000,PRENOTA_SALUTE
46675654,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-04-23T00:00:00.000,ts_sanamm
46675653,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,10.00,2026-04-23T00:00:00.000,ASST711_BANDI
46675652,ABI03015,FinecoBank Banca Fineco S.p.A.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,30.30,2026-04-23T00:00:00.000,TICKET_SANITARIO
46675651,MOONITMMXXX,MOONEY S.P.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-04-23T00:00:00.000,PRENOTA_SALUTE
46675650,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,190.92,2026-04-23T00:00:00.000,Tassa Auto
46675649,SELBIT2B,Banca Sella S.p.A.,01217430154,Comune di Cernusco sul Naviglio,20063,MI,49.42,2026-04-23T00:00:00.000,mg_riscossione_coattiva
46675648,LB000484,Revolut Payments UAB,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,17.90,2026-04-23T00:00:00.000,PRENOTA_SALUTE
46675647,CIPBITMM,Nexi,02481840201,ASST di Mantova,46100,MN,25.00,2026-04-23T00:00:00.000,TICKET_SANITARIO
46675646,CIPBITMM,Nexi,09323530965,ASST Rhodense,20024,MI,17.90,2026-04-23T00:00:00.000,TICKET_SANITARIO
46675645,ABI02008,Unicredit S.p.A,80005370137,Comune di Como,22100,CO,51.89,2026-04-23T00:00:00.000,mg_violazioni_cds
