id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
47274396,MOONITMMXXX,MOONEY S.P.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36.00,2026-05-01T00:00:00.000,PRENOTA_SALUTE
47274395,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,33.60,2026-05-01T00:00:00.000,Tassa Auto
47274394,SELBIT2B,Banca Sella S.p.A.,00759970171,Comune di Pavone del Mella,25020,BS,52.00,2026-05-01T00:00:00.000,in_verbale_amm
47274393,BIC36019,American Express Payment Services,80050050154,Regione Lombardia,20124,MI,272.04,2026-05-01T00:00:00.000,Tassa Auto
47274392,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,240.14,2026-05-01T00:00:00.000,RL_BIL_PAGOPAPOST
47274391,BPMOIT22,BPER Banca S.p.A.,00832180178,Comune di Rudiano,25030,BS,100.00,2026-05-01T00:00:00.000,MENSA_RL
47274390,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,64.00,2026-05-01T00:00:00.000,mg_violazioni_cds
47274389,BIC36019,American Express Payment Services,80050050154,Regione Lombardia,20124,MI,112.27,2026-05-01T00:00:00.000,Tassa Auto
47274388,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,458.18,2026-05-01T00:00:00.000,Tassa Auto
47274387,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,228.15,2026-05-01T00:00:00.000,Tassa Auto
47274386,BCITITMM,Intesa Sanpaolo S.p.A,00297960197,Comune di Cremona,26100,CR,70.79,2026-05-01T00:00:00.000,is_violazioni_cds
47274385,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,20.02,2026-05-01T00:00:00.000,Tassa Auto
47274384,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,249.38,2026-05-01T00:00:00.000,RL_BIL_PAGOPAPOST
47274383,BCITITMM,Intesa Sanpaolo S.p.A,00297960197,Comune di Cremona,26100,CR,58.19,2026-05-01T00:00:00.000,is_violazioni_cds
47274382,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,23.00,2026-05-01T00:00:00.000,Licenza di Pesca
47274381,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,172.00,2026-05-01T00:00:00.000,TICKET_SANITARIO
47274380,CIPBITMM,Nexi,00296180185,Comune di Pavia,27100,PV,445.20,2026-05-01T00:00:00.000,ASIL2
47274379,WOLLNLB1,Worldpay BV,00430660134,Comune di Erba,22036,CO,200.00,2026-05-01T00:00:00.000,pd_mensascolastica
47274378,SELBIT2B,Banca Sella S.p.A.,03622110132,ASST Lariana,22100,CO,17.90,2026-05-01T00:00:00.000,TICKET_SANITARIO
